catchment_id,area_index,catchment_population,malaria_cases,scd_cases,expected_malaria_cases,expected_scd_cases,cases_cluster_005,cases_cluster_010,shared_mean,shared_sd,exceed_prob_rr_gt1,hotspot_080,hotspot_090,robust_hotspot_005,robust_hotspot_010,hotspot_class_005,hotspot_class_010,rr_malaria,rr_scd
HF1483,116,35867,0,0,3241.3341832790034,336.656742154205,Not significant,Not significant,-4.8262569902659544,3.0779485805520452,0.05843929177031315,0,0,0,0,Not hotspot,Not hotspot,5.129259824704627e-7,1.066569262035564e-5
HF1492,117,28252,0,0,2553.1595434800347,265.18042432711405,Not significant,Not significant,-4.63469507679305,3.1109386407478516,0.06813762550660107,0,0,0,0,Not hotspot,Not hotspot,8.977508211975667e-7,1.8115084193721326e-5
HF1515,118,40545,0,0,3664.0893986407336,380.5656344450955,Not significant,Not significant,-4.854226107509426,2.9982168296546554,0.05271957492155532,0,0,0,0,Not hotspot,Not hotspot,3.3252307716807114e-7,7.198851924662235e-6
HF1524,119,29019,0,0,2622.4740475806007,272.37968050221303,Not significant,Not significant,-4.657633466880596,3.107471716238877,0.06695629651227963,0,0,0,0,Not hotspot,Not hotspot,8.439611610745753e-7,1.7056314925073274e-5
HF1530,120,29079,0,0,2627.896303442444,272.9428556919209,Not significant,Not significant,-4.635470979863272,3.0870596408773827,0.06660263992828896,0,0,0,0,Not hotspot,Not hotspot,7.984811330874575e-7,1.6330251176673506e-5
HF1532,121,23806,760,5,2151.3703841174324,223.4491427697606,Not significant,Not significant,1.9523186809373967,0.6893721559249165,0.9976872831594449,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,1.6414478342986218e-4,1.2449875521996034e-4
HF1533,122,56800,0,0,5133.068882545163,533.1391795901202,Not significant,Not significant,-5.172226108336028,2.983991666362905,0.041518996958379795,0,0,0,0,Not hotspot,Not hotspot,1.642293007429538e-7,3.599404260413397e-6
HF1547,123,63519,0,0,5740.271168140604,596.2054145842403,Not significant,Not significant,-5.214658769306037,2.9319923719620493,0.03765779853055007,0,0,0,0,Not hotspot,Not hotspot,1.168144699185457e-7,2.646129883062866e-6
HF1583,124,52652,0,0,4758.210260629718,494.20500147498257,Not significant,Not significant,-5.06672162975064,2.961317688492589,0.04354345318435815,0,0,0,0,Not hotspot,Not hotspot,1.8140666652081121e-7,4.027839388439664e-6
HF1591,125,18565,2139,307,1677.7363345854044,174.25578994877785,Low-High,Low-High,6.09521548779323,0.5515495107652779,1,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,7.601498284935425e-4,0.010116886525532482
HF1595,126,6851,0,0,619.1312484914951,64.30522041147735,Not significant,Not significant,-3.2754834989274273,3.181336504407168,0.15160042559100173,0,0,0,0,Not hotspot,Not hotspot,1.818282398300068e-5,3.56504349775699e-4
HF1600,127,44898,0,0,4057.4740614174784,421.42399445840175,Low-High,Low-High,-4.780216770328201,2.8787251392289437,0.048403683572337486,0,0,0,0,Not hotspot,Not hotspot,2.089540052005977e-7,4.915047984067326e-6
HF1609,128,12997,11399,1041,1174.5509906063292,121.9931323438872,Not significant,Not significant,7.697621098262964,0.5692315245415466,1,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,0.00826310114422115,0.06996798280670208
HF1617,129,54737,810,579,4946.633651828779,513.7753393173311,Not significant,Not significant,5.583948654700359,0.5546481770740376,1,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,3.31510439249438e-5,0.002192329641421395
HF1629,130,6620,0,0,598.2555634233976,62.13699593110204,Not significant,Not significant,-3.409417503054592,3.3054024772509187,0.15116065946427337,0,0,0,0,Not hotspot,Not hotspot,2.698018856100997e-5,4.821370619096289e-4
HF1643,131,40788,0,0,3686.0495348811996,382.8464939634124,Not significant,Not significant,-4.836466183650638,2.986568561591684,0.05267999948177682,0,0,0,0,Not hotspot,Not hotspot,3.188394032646165e-7,7.025168078744693e-6
HF1647,132,35229,0,0,3183.677529281401,330.66831263697793,Not significant,Not significant,-4.8039163499469995,3.0701092137618375,0.058822184931067945,0,0,0,0,Not hotspot,Not hotspot,5.223886637528606e-7,1.0835184924962793e-5
HF1667,133,25438,0,0,2298.8557435595753,238.76750792981477,Not significant,Not significant,-4.546425724290095,3.123654340245035,0.07276779951074386,0,0,0,0,Not hotspot,Not hotspot,1.1426622871850756e-6,2.2836747864661132e-5
HF1688,134,8949,0,0,808.7294617939555,83.99757954492934,Not significant,Low-High,-3.6268871125899427,3.241518741586862,0.1315945741544028,0,0,0,0,Not hotspot,Not hotspot,1.2365189811226987e-5,2.3329770533259616e-4
HF1697,135,13885,2897,67,1254.8003773616126,130.32812515156374,Not significant,Not significant,4.929920732585861,0.5579544700139267,1,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,0.0018399770776738617,0.00399131215790332
HF1698,136,44836,7489,1167,4051.8710636935734,420.8420467623703,Not significant,Not significant,6.5467385958696065,0.5541231619289295,1,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,4.561975183227309e-4,0.006590010609081365
HF1722,137,20993,0,0,1897.156955128004,197.04561262562314,Not significant,Not significant,-4.33979398070438,3.1110545067724815,0.08151407774150654,0,0,0,0,Not hotspot,Not hotspot,1.623469011240303e-6,3.263032624238194e-5
HF1726,138,10796,0,0,975.644571407704,101.33398913477004,Not significant,Not significant,-3.820186193617348,3.2299088001402985,0.11845341146176835,0,0,0,0,Not hotspot,Not hotspot,8.316028394856622e-6,1.5439441232767255e-4
HF1734,139,26861,0,0,2427.4535784162968,252.12414617905316,Not significant,Low-High,-4.52829965066919,3.0645076476764412,0.0697494344148416,0,0,0,0,Not hotspot,Not hotspot,8.857424439276277e-7,1.8338344819477902e-5
HF1747,140,18869,4349,57,1705.2090976187446,177.10921090996442,Not significant,Not significant,4.484511421548006,0.562903775021567,0.9999999999999992,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,0.001495632678442179,0.001848529665791591
HF1751,141,10610,0,0,958.8355782359893,99.58814604667563,Low-High,Low-High,-3.800056775875916,3.232219484276734,0.11986132667442895,0,0,0,0,Not hotspot,Not hotspot,8.644532254560535e-6,1.6145824423621934e-4
HF1752,142,8639,16907,2472,780.7144731744309,81.087841064772,Not significant,Not significant,8.959156288187401,0.5934064563616328,1,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,0.02773955551118738,0.3759707362279668
HF1754,143,13722,1374,261,1240.0699156036046,128.79816588619067,Low-High,Low-High,6.222441849987996,0.5539280175054876,1,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,8.939922370475074e-4,0.015738660598615378
HF1769,144,3752,3938,556,339.07173322727914,35.21722186306569,Not significant,Not significant,8.299438351550666,0.5809254826633238,1,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,0.03425831327292346,0.44840455946652996
HF1785,145,39520,13988,328,3571.4591943342407,370.9447249542527,Not significant,Not significant,5.469724419532955,0.5498984795022904,1,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,0.0010966475544600279,0.0023892712846828507
HF1805,146,9776,0,0,883.4662217563648,91.7600109097362,Not significant,Not significant,-3.9238135137169277,3.4308980477245443,0.12638035984759544,0,0,0,0,Not hotspot,Not hotspot,1.8237104624182143e-5,3.054547744556633e-4
HF1831,147,8783,16436,1408,793.7278872428552,82.43946152007088,Not significant,Not significant,8.398144940379444,0.5816692895825187,1,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,0.026089530108286997,0.20721563588518435
HF1856,148,13211,0,0,1193.8903698469042,124.00179052051195,Not significant,Not significant,-3.9462019075919623,3.1746338065827824,0.10692625090836083,0,0,0,0,Not hotspot,Not hotspot,4.787940964118788e-6,9.317298331945382e-5
HF1868,149,20616,0,0,1863.0871141294208,193.50699518362535,Low-High,Low-High,-4.3457597899194065,3.145014297368746,0.08351758328075942,0,0,0,0,Not hotspot,Not hotspot,1.8168612367012723e-6,3.6672413478463725e-5
HF1882,150,22673,0,0,2048.9801192596215,212.8145179374436,Not significant,Not significant,-4.4046525771857965,3.108297755061037,0.07823230926094471,0,0,0,0,Not hotspot,Not hotspot,1.3739200253856236e-6,2.7995583814665528e-5
HF1903,151,5663,0,0,511.77058242699405,53.15435165526146,Not significant,Not significant,-3.5312816239707003,3.5747895415647606,0.16161814317453793,0,0,0,0,Not hotspot,Not hotspot,8.485943090283122e-5,0.0012948324502084013
HF1927,152,16106,0,0,1455.5142151808523,151.17499342391685,Low-High,Low-High,-4.069197864395279,3.1144982874342206,0.09568551449961982,0,0,0,0,Not hotspot,Not hotspot,2.7718795611523393e-6,5.604005284803289e-5
HF1934,153,21637,2482,737,1955.3558347117907,203.09035966182097,Not significant,Not significant,6.792724187046809,0.5594862835800523,1,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,6.493932488109107e-4,0.017867014693452307
HF1965,154,65633,7301,802,5931.3153163395555,616.047953768281,Not significant,Not significant,5.800646963717627,0.5473060654279528,1,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,2.0754631773680198e-4,0.0021139653228703535
HF1970,155,48979,1847,556,4426.277830953866,459.72929361169895,Not significant,Not significant,5.687352839936738,0.5499027744596645,1,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,9.43196196679261e-5,0.0026305177804580317
HF1994,156,37474,0,0,3386.560269445378,351.7404509852142,Not significant,Not significant,-4.737755715212137,2.970528410978513,0.05536504288978139,0,0,0,0,Not hotspot,Not hotspot,3.658109793450379e-7,8.040183739391428e-6
HF1999,157,16857,0,0,1523.3827843849265,158.22406954842705,Not significant,Not significant,-4.20467805159726,3.18537284024399,0.09341824780995556,0,0,0,0,Not hotspot,Not hotspot,3.028103683252007e-6,5.8595381036946716e-5
HF2009,158,44937,1801,50,4060.9985277276764,421.79005833171186,Not significant,Not significant,3.4498741375517588,0.5635440906340723,0.9999999995372244,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,1.0921519462904772e-4,2.8543590242616906e-4
HF2019,159,28213,0,0,2549.635077169836,264.81436045380394,Not significant,Not significant,-4.558686651624731,3.0519227755636784,0.06762575613989097,0,0,0,0,Not hotspot,Not hotspot,7.774725781991287e-7,1.627979439112065e-5
HF2027,160,8475,0,0,765.893640485392,79.54849554623713,Low-High,Low-High,-3.6875608569332057,3.3250889863666586,0.13371267973404088,0,0,0,0,Not hotspot,Not hotspot,1.744974164770716e-5,3.0530765595696013e-4
HF2028,161,8613,1821,39,778.364828967632,80.84379848256525,Low-High,Low-High,4.872606004906446,0.5668358649773888,1,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,0.0030057924534587664,0.0060924786392082915
HF2029,162,28907,14835,4585,2612.352503305159,271.32842014809165,Not significant,Not significant,8.338194019567807,0.5828099448999138,1,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,0.0021739562099815503,0.06227842346541849
HF2057,163,12103,0,0,1093.7593782648612,113.60182201723988,Not significant,Not significant,-3.9187986403430486,3.2250221513360198,0.11215958839755347,0,0,0,0,Not hotspot,Not hotspot,6.487320854911298e-6,1.2251931823898334e-4
HF2067,164,42088,17764,2371,3803.531745221142,395.04862307374964,Not significant,Not significant,7.328746023264651,0.5634109222201018,1,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,0.0012279551021554904,0.015193626648435413
HF2099,165,7239,5434,387,654.1951697314162,67.94708663825494,Not significant,Not significant,7.300904793636814,0.5645714260062726,1,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,0.012698157436066745,0.08390639385205438
HF2108,166,3020,0,0,272.9202117127886,28.346484548629633,Not significant,Not significant,-2.889766491425729,3.5445482066385963,0.20745867256536488,0,0,0,0,Not hotspot,Not hotspot,2.576981768975294e-4,0.003972949149113855
HF2124,167,29361,15823,629,2653.380905993108,275.5897790835479,Not significant,Not significant,6.40460043385512,0.5539097403434329,1,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,0.002247484942158417,0.008289596821358885
HF2140,168,4459,0,0,402.9639814660015,41.8533028484568,Not significant,Not significant,-3.171319927433367,3.4448677941191788,0.17863157384436013,0,0,0,0,Not hotspot,Not hotspot,8.791306135120248e-5,0.001442923338715406
HF2145,169,44637,2628,711,4033.887248418459,418.9741823831725,Not significant,Not significant,6.032401804851743,0.5515128129117586,1,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,1.6155547432323704e-4,0.004050312070130529
HF2152,170,18498,0,0,1671.681482206346,173.6269109869374,Not significant,Not significant,-4.281840364899349,3.1761870898897633,0.08881196918207879,0,0,0,0,Not hotspot,Not hotspot,2.45164013773422e-6,4.801241232641563e-5
HF2167,171,17234,0,0,1557.4526253835097,161.76268699042487,Not significant,Not significant,-4.191009388994083,3.157524190340795,0.09220329037418884,0,0,0,0,Not hotspot,Not hotspot,2.6885088621611187e-6,5.304799328027496e-5
HF2186,172,1735,0,0,156.7935653383074,16.28514923571934,Not significant,Not significant,-2.451459727977672,3.653938181269832,0.2511392759819362,0,0,0,0,Not hotspot,Not hotspot,0.0010982256429188846,0.015754585837159447
HF2190,173,9064,0,0,819.1221188624888,85.07699865853608,Not significant,Not significant,-3.6714011799805193,3.2598394625332183,0.13002940415287167,0,0,0,0,Not hotspot,Not hotspot,1.2704140351151046e-5,2.340880539296699e-4
HF2205,174,28991,180,0,2619.94366151174,272.11686541368266,Low-High,Low-High,-0.08419424565836228,1.0458020274463884,0.46791706709210423,0,0,0,0,Not hotspot,Not hotspot,2.6165096273937513e-5,1.8343227434173664e-5
HF2206,175,20149,13408,3698,1820.8838893380723,189.1236149570657,Not significant,Not significant,8.488476320636849,0.585338337878981,1,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,0.004044156641261904,0.10338666180475967
HF2211,176,7013,0,0,633.7713393184724,65.82579342368861,Not significant,Not significant,-3.5391334103083163,3.3759756681750432,0.14724351183938977,0,0,0,0,Not hotspot,Not hotspot,2.9182798130702665e-5,5.068816621604025e-4
HF2222,177,47543,7492,1818,4296.505173993745,446.2506340713572,Not significant,Not significant,6.916701088005859,0.5595033957157224,1,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,4.05896766941456e-4,0.009129241096851537
HF2228,178,29883,0,0,2700.5545319911466,280.4894032340064,Not significant,Not significant,-4.62167204459129,3.0612964039049766,0.06555862540672741,0,0,0,0,Not hotspot,Not hotspot,7.058384748932942e-7,1.483391376104924e-5
HF2249,179,12609,0,0,1139.487069366408,118.35126611710962,Not significant,Not significant,-3.9997615402308204,3.254229030371488,0.10951781197693966,0,0,0,0,Not hotspot,Not hotspot,6.504105603953317e-6,1.196699478523956e-4
HF2278,180,12616,1861,724,1140.119665883623,118.4169698892422,Not significant,Not significant,7.307035514735875,0.5675529689515174,1,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,0.0014324380953099317,0.051619654360143555
HF2280,181,3782,0,0,341.7828611582009,35.49880945791963,Not significant,Not significant,-3.051563258320652,3.4859283448613483,0.190679586556173,0,0,0,0,Not hotspot,Not hotspot,1.378626246843441e-4,0.002204984675097837
HF2292,182,5048,0,0,456.1924598430984,47.381805960755756,Not significant,Not significant,-3.2622590546889954,3.414909373440027,0.16971329020233528,0,0,0,0,Not hotspot,Not hotspot,6.28988413722016e-5,0.0010520960222649412
HF2305,183,2347,19599,197,212.10057512911092,22.02953617073965,Not significant,Not significant,7.83227617221122,0.58393235640614,1,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,0.4356586659613945,0.4079782594846083
HF2329,184,32747,14033,580,2959.3768784631425,307.37163228939556,Not significant,Not significant,6.210821603152416,0.5519766736586309,1,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,0.0016023537977972245,0.006145133307363733
HF2330,185,22447,11399,1041,2028.5562888466777,210.69322472287726,Not significant,Not significant,7.1485555096726605,0.5609915138272614,1,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,0.0027702098851299034,0.02345720983894449
HF2353,186,10906,11399,1041,985.5853738210837,102.3664769825678,Not significant,Not significant,7.874321037807283,0.5722332412996424,1,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,0.011735411747939305,0.09936975517334602
HF2375,187,7819,0,0,706.6103097292365,73.39111347209771,Not significant,Not significant,-3.587543262081492,3.315493592381267,0.1396142563823699,0,0,0,0,Not hotspot,Not hotspot,1.982202020120825e-5,3.5320740595342774e-4
HF2376,188,20273,1861,724,1832.089884785882,190.28751034912867,Not significant,Not significant,6.829610982505796,0.5613729074811699,1,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,5.547317402678086e-4,0.019990650902196656
HF2400,189,34572,0,0,3124.303827594215,324.5015443096767,Not significant,Not significant,-4.736979729271195,3.03745143226037,0.059436152894716376,0,0,0,0,Not hotspot,Not hotspot,4.984150993362499e-7,1.0641022292672364e-5
HF2410,190,11325,0,0,1023.4507939229574,106.29931705736112,Not significant,Not significant,-3.8264538512662787,3.203121097196151,0.11612134583278322,0,0,0,0,Not hotspot,Not hotspot,7.012207368765722e-6,1.3394220291411483e-4
HF2428,191,12476,0,0,1127.4677355393217,117.1028944465905,Not significant,Not significant,-4.004903763273371,3.270975256151378,0.11040519996831899,0,0,0,0,Not hotspot,Not hotspot,6.95119782413083e-6,1.2709310895408398e-4
HF2445,192,107529,334,724,9717.495842802799,1009.2944162349655,Not significant,Not significant,5.086082286529721,0.5639282649881291,1,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,3.553227160996125e-6,7.100869489506842e-4
HF2448,193,30891,0,0,2791.648430470117,289.9507464210987,Not significant,Low-High,-4.537172706032374,2.972220906456206,0.06343945121542849,0,0,0,0,Not hotspot,Not hotspot,5.397243367628201e-7,1.1935192317655257e-5
HF2457,194,18179,2482,272,1642.8531552075447,170.63269622832388,Not significant,Not significant,6.002868982468542,0.5508613871623931,1,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,9.198270836477116e-4,0.009351330396940064
HF2475,195,9079,0,0,820.4776828279497,85.21779245596306,Not significant,Not significant,-3.733897172663413,3.3084915024120494,0.12953753643802168,0,0,0,0,Not hotspot,Not hotspot,1.4503779366091095e-5,2.57982003237332e-4
HF2481,196,12101,1665,206,1093.5786364027997,113.58304951091628,Not significant,Not significant,6.128190115433386,0.5530237704751503,1,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,0.0013927598060827304,0.015985681119170193
HF2490,197,17047,13471,1315,1540.5532612807642,160.00745764916866,Not significant,Not significant,7.6570973178143245,0.5684412410567881,1,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,0.005676283274639275,0.05137273104480556
HF2494,198,17538,0,0,1584.9253884168502,164.6161079516114,Low-High,Low-High,-4.172178734931977,3.1424710207516324,0.09214282564800924,0,0,0,0,Not hotspot,Not hotspot,2.481924169783446e-6,5.070888349084903e-5
HF2501,199,4903,0,0,443.0886748436433,46.02079925229506,Not significant,Not significant,-3.2093492729331894,3.3908665387571433,0.17195477258515757,0,0,0,0,Not hotspot,Not hotspot,6.244804309779884e-5,0.0010547960397677208
HF2508,200,9958,0,0,899.9137312039567,93.46830898518341,Not significant,Not significant,-3.7622490703162828,3.2461427223086803,0.12322999771975107,0,0,0,0,Not hotspot,Not hotspot,1.021714663041539e-5,1.8659748419178887e-4
HF2512,201,15960,745,43,1442.3200592503665,149.80460046229436,Not significant,Not significant,4.305261003161996,0.5614406889404704,0.9999999999999912,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,3.5830491466150473e-4,0.0019392376538384802
HF2513,202,6376,1281,16,576.2050562519008,59.846750159623355,Not significant,Not significant,4.3215281948636886,0.5969664832436904,0.9999999999997743,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,0.003857989722936212,0.004745393120440833
HF2521,203,10825,0,0,978.265328407595,101.60619047646217,Not significant,Not significant,-3.853388288224438,3.2550221335634637,0.11824045964903596,0,0,0,0,Not hotspot,Not hotspot,8.841970088791884e-6,1.6141068082669546e-4
HF2522,204,11275,2092,100,1018.9322473714212,105.83000439927123,Not significant,Not significant,5.510131203488457,0.5534521032078958,1,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,0.002015288161791278,0.008977377390600623
HF2528,205,5756,0,0,520.1750790128515,54.02727319930867,Not significant,Not significant,-3.376706388825152,3.388501180112077,0.15949897838758942,0,0,0,0,Not hotspot,Not hotspot,4.523421382509133e-5,7.557470620767534e-4
HF2565,206,33385,0,0,3017.0335324607445,313.36006180662264,Not significant,Not significant,-4.7092946912025715,3.043108497781631,0.06086802528917623,0,0,0,0,Not hotspot,Not hotspot,5.416497050574666e-7,1.1520876307714486e-5
HF2566,207,18722,14128,1777,1691.9245707572281,175.72943169518012,Not significant,Not significant,7.856403489660323,0.5717994444549921,1,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,0.004935578023441586,0.057549717928274395
HF2570,208,25853,0,0,2336.3596799373263,242.6628029919609,Not significant,Not significant,-4.595228643032183,3.1642945470329233,0.07322123996511043,0,0,0,0,Not hotspot,Not hotspot,1.223636090998435e-6,2.4351471886247638e-5
HF2578,209,19268,0,0,1741.2670991000039,180.8543259215218,Not significant,Not significant,-4.5299453474121725,3.369180506406893,0.08938943828693202,0,0,0,0,Not hotspot,Not hotspot,3.991887910960095e-6,6.942335536974108e-5
HF2586,210,27097,0,0,2448.7811181395477,254.33930192523746,Not significant,Not significant,-4.757116162435495,3.265991199253393,0.0726187679468121,0,0,0,0,Not hotspot,Not hotspot,1.4842336926924204e-6,2.7725248627949754e-5
HF2594,211,9482,4306,137,856.8971680333318,89.00045248016761,Not significant,Not significant,6.017311607369375,0.5558950271461249,1,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,0.005864564185608768,0.01737965878802649
HF2601,212,29704,4936,1,2684.378135336647,278.80926391804456,Not significant,Not significant,1.036962059330757,0.834634227629934,0.8929582525310533,1,0,0,0,Bayesian hotspot only,Bayesian hotspot only,6.848402779026706e-4,3.9692141875278614e-5
HF2622,213,33949,0,0,3068.0027375620734,318.6539085898766,Not significant,Not significant,-4.7331168881891275,3.0479536692405707,0.060225487571470615,0,0,0,0,Not hotspot,Not hotspot,5.307322479473872e-7,1.1251113621407814e-5
HF2652,214,49953,0,0,4514.299117777792,468.87150419129006,Not significant,Not significant,-5.030304293392684,2.979998539417875,0.04570346432681194,0,0,0,0,Not hotspot,Not hotspot,2.0914274045377081e-7,4.638869768840407e-6
HF2673,215,3990,0,0,360.5800148125916,37.45115011557359,Not significant,Not significant,-3.0383814200409835,3.4391069139778576,0.1884885512853519,0,0,0,0,Not hotspot,Not hotspot,1.0729324497427533e-4,0.0018057372815528667
HF2677,216,39320,0,0,3553.3850081280957,369.0674743218931,Not significant,Not significant,-4.839198827117125,3.016924731005847,0.0543551428222373,0,0,0,0,Not hotspot,Not hotspot,3.672982209331942e-7,7.949109547584741e-6
HF2695,217,13838,0,0,1250.5529436031686,129.88697125295923,Not significant,Not significant,-4.019333579672293,3.195217502741669,0.10421002918427558,0,0,0,0,Not hotspot,Not hotspot,4.602920441548815e-6,8.831433974926637e-5
HF2705,218,36682,1268,34,3314.986492069044,344.3065384810703,Not significant,Not significant,3.269322768706838,0.572074538635138,0.9999999945101045,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,1.1539893818876903e-4,2.9344504000414906e-4
HF2708,219,10418,0,19,941.4843594780901,97.78598543961044,Not significant,Not significant,3.6185980641481317,0.6356320983413071,0.9999999937554884,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,2.2882662729731373e-6,0.001866786172998324
HF2734,220,18187,0,0,1643.5761226557904,170.70778625361825,Not significant,Not significant,-4.220861415035302,3.145580107039033,0.08982413543364576,0,0,0,0,Not hotspot,Not hotspot,2.3357204691254083e-6,4.70390146340862e-5
HF2749,221,18606,0,0,1681.4415427576641,174.64062632841157,Not significant,Not significant,-4.24726892873616,3.1391988647224323,0.08803123133487123,0,0,0,0,Not hotspot,Not hotspot,2.207732978318488e-6,4.394037687305506e-5
HF2753,222,22905,0,0,2069.9461752587495,214.99212867098072,Not significant,Not significant,-4.3795719726282165,3.0722019809872876,0.07699940026734975,0,0,0,0,Not hotspot,Not hotspot,1.240910131580331e-6,2.5478948980076364e-5
HF2761,223,3648,0,0,329.67315640008377,34.24105153423871,Not significant,Not significant,-2.9704078509792673,3.4414174042179675,0.19403162003569507,0,0,0,0,Not hotspot,Not hotspot,1.3077502472568224e-4,0.002131770852374923
HF2778,224,33303,0,0,3009.623116116225,312.5903890473552,Not significant,Not significant,-4.681684381531683,3.015278568935057,0.06025290670817185,0,0,0,0,Not hotspot,Not hotspot,5.131020545642278e-7,1.093644085061472e-5
HF2791,225,8402,3771,31,759.2965625201491,78.86329906542589,Not significant,Not significant,4.714909883591681,0.5781664078332989,0.9999999999999998,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,0.006540432324773323,0.005165388103987117
HF2801,226,15455,16513,179,1396.6827390798505,145.06454261558642,Not significant,Not significant,5.837841793902927,0.5595248433844968,1,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,0.0084649897346141,0.008554300806115732
HF2806,227,16826,9429,1200,1520.581285522974,157.93309570041131,Not significant,Not significant,7.568182838654183,0.567275217110019,1,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,0.004078265247230705,0.0481173317093408
HF2819,228,52231,0,0,4720.164098665783,490.2533888938657,Not significant,Not significant,-5.104722157358721,3.014803370915623,0.04520690070916833,0,0,0,0,Not hotspot,Not hotspot,2.0643543921850947e-7,4.58476630776329e-6
HF2830,229,30916,0,0,2793.907703745885,290.1854027501436,Not significant,Not significant,-4.653199971702347,3.060161790162064,0.06418348962130715,0,0,0,0,Not hotspot,Not hotspot,6.584483722919616e-7,1.3879448450874809e-5
HF2836,230,13918,6342,142,1257.7826180856266,130.63787150590306,Not significant,Not significant,5.683463707021136,0.5551370740543105,1,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,0.00400885574734191,0.00836743626252762
HF2837,231,7996,1828,30,722.6059645216749,75.05248028173594,Not significant,Not significant,4.700960435580975,0.5743099250668736,0.9999999999999999,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,0.003500812969431771,0.005489268985133791
HF2843,232,27369,0,0,2473.3620113799047,256.8923627852465,Not significant,Not significant,-4.419526006944397,2.986994595999981,0.06949140773989171,0,0,0,0,Not hotspot,Not hotspot,7.064341992519521e-7,1.5787684445228643e-5
HF2874,233,10419,2844,100,941.5747304091208,97.79537169277224,Not significant,Not significant,5.602667942545523,0.5548961597510818,1,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,0.00320814348733611,0.01052349949719634
HF2879,234,17100,0,0,1545.3429206253927,160.50492906674395,Not significant,Not significant,-4.1952687151081465,3.1638256598283276,0.09241796995761287,0,0,0,0,Not hotspot,Not hotspot,2.7833258565094144e-6,5.438756995401982e-5
HF2886,235,24853,0,0,2245.9887489066014,233.276549830163,Not significant,Not significant,-4.452063097135017,3.0730597258939563,0.07370516857723075,0,0,0,0,Not hotspot,Not hotspot,1.0507783438727445e-6,2.1893318313570444e-5
HF2891,236,53557,5434,387,4839.995953212524,502.6995605864097,Not significant,Not significant,5.288708657401225,0.5455899124510244,1,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,2.319878263805209e-4,0.0015331193084494833
HF2900,237,11614,0,0,1049.567992990837,109.01194422112071,Not significant,Not significant,-3.900431320996382,3.23710941963662,0.11411867738530623,0,0,0,0,Not hotspot,Not hotspot,7.310978873999026e-6,1.3540416168969068e-4
HF2916,238,2703,0,0,244.2726265760489,25.371042296339702,Not significant,Not significant,-2.777596456185231,3.5511220176764864,0.21705606654676957,0,0,0,0,Not hotspot,Not hotspot,3.271956048492571e-4,0.005075538893196178
